fname,itp,tp_prob,its,ts_prob
20210119205031.000000.GD.ZHX.mseed_36000,[],[],[],[]
20210116080925.000000.GD.LVY.mseed_39000,[],[],[],[]
20210102232902.000000.GD.HEP.mseed_3000,[],[],[],[]
20210102232902.000000.GD.DFH.mseed_9000,[],[],[],[]
20210116080925.000000.GD.XIG.mseed_6000,[1115],[0.944602],[1404],[0.937358]
20210116080925.000000.GD.HEP.mseed_15000,[],[],[],[]
20210116080925.000000.GD.DOX.mseed_30000,[],[],[],[]
20210102232902.000000.GD.HEP.mseed_6000,[781],[0.970612],[1003],[0.959511]
20210116080925.000000.GD.XIG.mseed_9000,[],[],[],[]
20210119205031.000000.GD.ZHX.mseed_39000,[],[],[],[]
20210102232902.000000.GD.DFH.mseed_12000,[],[],[],[]
20210116080925.000000.GD.HEP.mseed_18000,[],[],[],[]
20210102232902.000000.GD.DYXC.mseed_0,[2953],[0.97925],[],[]
20210102232902.000000.GD.DOX.mseed_0,[],[],[],[]
20210102232902.000000.GD.DOX.mseed_3000,[171],[0.969861],[368],[0.955181]
20210102232902.000000.GD.HEP.mseed_9000,[],[],[],[]
20210116080925.000000.GD.HEP.mseed_21000,[1494],[0.926143],[],[]
20210102232902.000000.GD.DYXC.mseed_3000,[],[],[104],[0.891664]
20210102232902.000000.GD.DFH.mseed_15000,[],[],[],[]
20210116080925.000000.GD.XIG.mseed_12000,[],[],[],[]
20210116080925.000000.GD.DOX.mseed_33000,[],[],[],[]
20210102232902.000000.GD.DOX.mseed_6000,[860],[0.980277],[1017],[0.971404]
20210116080925.000000.GD.HEP.mseed_24000,[],[],[],[]
20210102232902.000000.GD.DFH.mseed_18000,[],[],[],[]
20210102232902.000000.GD.HEP.mseed_12000,[1726],[0.819219],[2008],[0.37532]
20210102232902.000000.GD.DYXC.mseed_6000,[849],[0.964353],[1102],[0.975197]
20210116080925.000000.GD.XIG.mseed_15000,[],[],[],[]
20210116080925.000000.GD.DOX.mseed_36000,[],[],[],[]
20210102232902.000000.GD.DOX.mseed_9000,[],[],[],[]
20210102232902.000000.GD.DFH.mseed_21000,[1494],[0.966265],[],[]
20210102232902.000000.GD.DYXC.mseed_9000,[],[],[],[]
20210102232902.000000.GD.HEP.mseed_15000,[2929],[0.343282],[],[]
20210116080925.000000.GD.HEP.mseed_27000,[2789],[0.884574],[],[]
20210116080925.000000.GD.HYJ.mseed_0,[],[],[],[]
20210116080925.000000.GD.DOX.mseed_39000,[],[],[],[]
20210116080925.000000.GD.HYJ.mseed_3000,[],[],[],[]
20210116080925.000000.GD.XIG.mseed_18000,[],[],[],[]
20210102232902.000000.GD.DOX.mseed_12000,[],[],[],[]
20210116080925.000000.GD.HYJ.mseed_6000,[1153],[0.975622],[1452],[0.950159]
20210102232902.000000.GD.DYXC.mseed_12000,[],[],[],[]
20210102232902.000000.GD.DFH.mseed_24000,[1695],[0.944931],[2015],[0.933594]
20210116080925.000000.GD.HEP.mseed_30000,[],[],[178],[0.570794]
20210116080925.000000.GD.XIG.mseed_21000,[1494],[0.96227],[],[]
20210102232902.000000.GD.DOX.mseed_15000,[],[],[],[]
20210102232902.000000.GD.HEP.mseed_18000,[],[],[],[]
20210116080925.000000.GD.XIG.mseed_24000,[],[],[],[]
20210116080925.000000.GD.HEP.mseed_33000,[],[],[],[]
20210116080925.000000.GD.HYJ.mseed_9000,[],[],[],[]
20210102232902.000000.GD.DYXC.mseed_15000,[],[],[],[]
20210102232902.000000.GD.DFH.mseed_27000,[2302],[0.979573],[2541],[0.982625]
20210102232902.000000.GD.DOX.mseed_18000,[],[],[],[]
20210116080925.000000.GD.XIG.mseed_27000,[2615],[0.945851],[2904],[0.919413]
20210102232902.000000.GD.HEP.mseed_21000,[1494],[0.927617],[],[]
20210116080925.000000.GD.QZI.mseed_0,[],[],[],[]
20210116080925.000000.GD.XIG.mseed_30000,[],[],[],[]
20210116080925.000000.GD.HYJ.mseed_12000,[],[],[],[]
20210102232902.000000.GD.DOX.mseed_21000,[1494],[0.940556],[],[]
20210116080925.000000.GD.QZI.mseed_3000,[],[],[],[]
20210102232902.000000.GD.HEP.mseed_24000,[],[],[],[]
20210116080925.000000.GD.XIG.mseed_33000,[],[],[],[]
20210116080925.000000.GD.HEP.mseed_36000,[],[],[],[]
20210102232902.000000.GD.DYXC.mseed_18000,[],[],[],[]
20210116080925.000000.GD.HYJ.mseed_15000,[],[],[],[]
20210116080925.000000.GD.QZI.mseed_6000,[1254],[0.936636],[1620],[0.968849]
20210102232902.000000.GD.DFH.mseed_30000,[],[],[],[]
20210116080925.000000.GD.HEP.mseed_39000,[],[],[],[]
20210102232902.000000.GD.DOX.mseed_24000,[1672],[0.967955],[1868],[0.959463]
20210116080925.000000.GD.XIG.mseed_36000,[],[],[],[]
20210102232902.000000.GD.HEP.mseed_27000,[2281],[0.982572],[2504],[0.965924]
20210102232902.000000.GD.DYXC.mseed_21000,[1494],[0.955347],[],[]
20210116080925.000000.GD.HYJ.mseed_18000,[],[],[],[]
20210116080925.000000.GD.QZI.mseed_9000,[],[],[],[]
20210102232902.000000.GD.DFH.mseed_33000,[],[],[],[]
20210116080925.000000.GD.ZHX.mseed_0,[],[],[],[]
20210102232902.000000.GD.DOX.mseed_27000,[2360],[0.980521],[2517],[0.97719]
20210116080925.000000.GD.QZI.mseed_12000,[],[],[],[]
20210116080925.000000.GD.XIG.mseed_39000,[2287],[0.425484],[],[]
20210102232902.000000.GD.HEP.mseed_30000,[],[],[],[]
20210102232902.000000.GD.DOX.mseed_30000,[],[],[],[]
20210102232902.000000.GD.DYXC.mseed_24000,[1452],[0.907333],[1605],[0.910331]
20210102232902.000000.GD.DFH.mseed_36000,[],[],[],[]
20210116080925.000000.GD.HYJ.mseed_21000,[1495],[0.962168],[],[]
20210116080925.000000.GD.ZHX.mseed_3000,[],[],[],[]
20210116080925.000000.GD.QZI.mseed_15000,[1896],[0.967729],[],[]
20210102232902.000000.GD.HEP.mseed_33000,[2782],[0.53883],[],[]
20210116080925.000000.GD.ZHX.mseed_6000,[1045],[0.986],[1285],[0.97947]
20210102232902.000000.GD.DYXC.mseed_27000,[2349],[0.960275],[2602],[0.976428]
20210102232902.000000.GD.DOX.mseed_33000,[],[],[],[]
20210116080925.000000.GD.HYJ.mseed_24000,[],[],[],[]
20210102232902.000000.GD.DFH.mseed_39000,[],[],[],[]
20210102232902.000000.GD.HEP.mseed_36000,[],[],[],[]
20210116080925.000000.GD.QZI.mseed_18000,[],[],[],[]
20210116080925.000000.GD.ZHX.mseed_9000,[],[],[],[]
20210102232902.000000.GD.GUL.mseed_0,[2237],[0.302367],[],[]
20210102232902.000000.GD.DYXC.mseed_30000,[],[],[],[]
20210102232902.000000.GD.DOX.mseed_36000,[],[],[],[]
20210102232902.000000.GD.GUL.mseed_3000,[339],[0.677622],[635],[0.753615]
20210116080925.000000.GD.HYJ.mseed_27000,[2653],[0.982347],[2952],[0.942466]
20210116080925.000000.GD.ZHX.mseed_12000,[],[],[],[]
20210102232902.000000.GD.GUL.mseed_6000,[867],[0.964365],[1147],[0.945875]
20210116080925.000000.GD.QZI.mseed_21000,[1496],[0.946329],[],[]
20210102232902.000000.GD.HEP.mseed_39000,[],[],[1620],[0.58001]
20210116080925.000000.GD.ZHX.mseed_15000,[],[],[],[]
20210102232902.000000.GD.DYXC.mseed_33000,[],[],[],[]
20210116080925.000000.GD.HYJ.mseed_30000,[],[],[],[]
20210102232902.000000.GD.DOX.mseed_39000,[],[],[],[]
20210102232902.000000.GD.GUL.mseed_9000,[],[],[],[]
20210116080925.000000.GD.ZHX.mseed_18000,[],[],[],[]
20210116080925.000000.GD.QZI.mseed_24000,[],[],[],[]
20210102232902.000000.GD.DYXC.mseed_36000,[],[],[],[]
20210116080925.000000.GD.HYJ.mseed_33000,[],[],[],[]
20210102232902.000000.GD.LVY.mseed_0,[],[],[],[]
20210102232902.000000.GD.ZHX.mseed_0,[],[],[],[]
20210102232902.000000.GD.QZI.mseed_0,[],[],[],[]
20210102232902.000000.GD.GUL.mseed_12000,[],[],[],[]
20210116080925.000000.GD.QZI.mseed_27000,[2754],[0.93598],[],[]
20210102232902.000000.GD.GUL.mseed_15000,[],[],[],[]
20210116080925.000000.GD.HYJ.mseed_36000,[],[],[],[]
20210102232902.000000.GD.GUL.mseed_18000,[],[],[],[]
20210102232902.000000.GD.QZI.mseed_3000,[131],[0.659391],[404],[0.954569]
20210102232902.000000.GD.LVY.mseed_3000,[],[],[217],[0.953827]
20210102232902.000000.GD.ZHX.mseed_3000,[30],[0.964269],[249],[0.893007]
20210116080925.000000.GD.QZI.mseed_30000,[],[],[120],[0.97286]
20210116080925.000000.GD.ZHX.mseed_21000,[1494],[0.96066],[],[]
20210116080925.000000.GD.HYJ.mseed_39000,[],[],[],[]
20210102232902.000000.GD.GUL.mseed_21000,[1494],[0.960957],[],[]
20210102232902.000000.GD.DYXC.mseed_39000,[],[],[],[]
20210116080925.000000.GD.ZHX.mseed_24000,[],[],[],[]
20210102232902.000000.GD.QZI.mseed_6000,[775],[0.97456],[982],[0.975969]
20210116080925.000000.GD.QZI.mseed_33000,[],[],[],[]
20210102232902.000000.GD.ZHX.mseed_6000,[761],[0.97884],[968],[0.975312]
20210102232902.000000.GD.LVY.mseed_6000,[657],[0.94156],[786],[0.977898]
20210102232902.000000.GD.GUL.mseed_24000,[1839],[0.561774],[2139],[0.608413]
20210102232902.000000.GD.BLT.mseed_0,[],[],[],[]
20210116080925.000000.GD.ZHX.mseed_27000,[2545],[0.987321],[2785],[0.982386]
20210116080925.000000.GD.QZI.mseed_36000,[],[],[],[]
20210102232902.000000.GD.QZI.mseed_9000,[],[],[],[]
20210102232902.000000.GD.GUL.mseed_27000,[2366],[0.967079],[2647],[0.954698]
20210102232902.000000.GD.BLT.mseed_3000,[],[],[],[]
20210102232902.000000.GD.ZHX.mseed_9000,[],[],[],[]
20210116080925.000000.GD.ZHX.mseed_30000,[],[],[],[]
20210102232902.000000.GD.LVY.mseed_9000,[],[],[],[]
20210102232902.000000.GD.GUL.mseed_30000,[],[],[],[]
20210102232902.000000.GD.BLT.mseed_6000,[],[],[],[]
20210116080925.000000.GD.QZI.mseed_39000,[396],[0.678112],[],[]
20210102232902.000000.GD.QZI.mseed_12000,[],[],[],[]
20210116080925.000000.GD.ZHX.mseed_33000,[],[],[],[]
20210102232902.000000.GD.BLT.mseed_9000,[],[],[],[]
20210102232902.000000.GD.ZHX.mseed_12000,[],[],[],[]
20210102232902.000000.GD.LVY.mseed_12000,[],[],[],[]
20210102232902.000000.GD.GUL.mseed_33000,[],[],[],[]
20210102232902.000000.GD.QZI.mseed_15000,[],[],[],[]
20210102232902.000000.GD.DOY.mseed_0,[2896],[0.983298],[],[]
20210102232902.000000.GD.XIG.mseed_0,[],[],[],[]
20210102232902.000000.GD.QZI.mseed_18000,[],[],[],[]
20210102232902.000000.GD.GUL.mseed_36000,[],[],[],[]
20210102232902.000000.GD.QZI.mseed_21000,[1496],[0.967088],[],[]
20210102232902.000000.GD.ZHX.mseed_15000,[],[],[],[]
20210102232902.000000.GD.LVY.mseed_15000,[],[],[],[]
20210102232902.000000.GD.GUL.mseed_39000,[],[],[],[]
20210116080925.000000.GD.ZHX.mseed_36000,[],[],[],[]
20210102232902.000000.GD.QZI.mseed_24000,[1629],[0.697838],[1904],[0.952979]
20210102232902.000000.GD.DOY.mseed_3000,[],[],[],[]
20210116080925.000000.GD.ZHX.mseed_39000,[],[],[],[]
20210102232902.000000.GD.XIG.mseed_3000,[15],[0.919732],[224],[0.950911]
20210102232902.000000.GD.BLT.mseed_12000,[],[],[],[]
20210102232902.000000.GD.ZHX.mseed_18000,[],[],[],[]
20210102232902.000000.GD.QZI.mseed_27000,[2274],[0.974757],[2482],[0.976745]
20210102232902.000000.GD.DOY.mseed_6000,[660],[0.980516],[790],[0.988852]
20210102232902.000000.GD.LVY.mseed_18000,[],[],[],[]
20210102232902.000000.GD.XIG.mseed_6000,[659],[0.970652],[794],[0.971434]
20210102232902.000000.GD.BLT.mseed_15000,[],[],[],[]
20210102232902.000000.GD.YAM.mseed_0,[],[],[],[]
20210102232902.000000.GD.HYJ.mseed_0,[],[],[],[]
20210102232902.000000.GD.QZI.mseed_30000,[],[],[],[]
20210102232902.000000.GD.LVY.mseed_21000,[1496],[0.936945],[],[]
20210102232902.000000.GD.BLT.mseed_18000,[],[],[],[]
20210102232902.000000.GD.XIG.mseed_9000,[],[],[],[]
20210102232902.000000.GD.YAM.mseed_3000,[43],[0.943444],[265],[0.926339]
20210102232902.000000.GD.ZHX.mseed_21000,[1496],[0.95488],[],[]
20210102232902.000000.GD.QZI.mseed_33000,[],[],[],[]
20210102232902.000000.GD.DOY.mseed_9000,[],[],[],[]
20210102232902.000000.GD.BLT.mseed_21000,[],[],[],[]
20210102232902.000000.GD.HYJ.mseed_3000,[37],[0.93384],[248],[0.959279]
20210102232902.000000.GD.YAM.mseed_6000,[711],[0.984749],[879],[0.971353]
20210102232902.000000.GD.LVY.mseed_24000,[1511],[0.958364],[1719],[0.957385]
20210102232902.000000.GD.BLT.mseed_24000,[],[],[],[]
20210102232902.000000.GD.XIG.mseed_12000,[],[],[],[]
20210102232902.000000.GD.YAM.mseed_9000,[],[],[],[]
20210102232902.000000.GD.QZI.mseed_36000,[],[],[],[]
20210102232902.000000.GD.HYJ.mseed_6000,[687],[0.98229],[836],[0.97175]
20210102232902.000000.GD.DOY.mseed_12000,[],[],[],[]
20210102232902.000000.GD.ZHX.mseed_24000,[1530],[0.977232],[1749],[0.942934]
20210102232902.000000.GD.LVY.mseed_27000,[2157],[0.975388],[2286],[0.97909]
20210102232902.000000.GD.BLT.mseed_27000,[],[],[],[]
20210102232902.000000.GD.YAM.mseed_12000,[],[],[],[]
20210102232902.000000.GD.HYJ.mseed_9000,[],[],[],[]
20210102232902.000000.GD.XIG.mseed_15000,[],[],[],[]
20210102232902.000000.GD.BLT.mseed_30000,[],[],[],[]
20210102232902.000000.GD.QZI.mseed_39000,[],[],[],[]
20210102232902.000000.GD.DOY.mseed_15000,[],[],[],[]
20210102232902.000000.GD.YAM.mseed_15000,[],[],[],[]
20210102232902.000000.GD.ZHX.mseed_27000,[2261],[0.98106],[2468],[0.974476]
20210102232902.000000.GD.LVY.mseed_30000,[],[],[],[]
20210102232902.000000.GD.HYJ.mseed_12000,[],[],[],[]
20210102232902.000000.GD.DOY.mseed_18000,[],[],[],[]
20210102232902.000000.GD.XIG.mseed_18000,[],[],[],[]
20210102232902.000000.GD.BLT.mseed_33000,[],[],[],[]
20210102232902.000000.GD.ZHX.mseed_30000,[],[],[],[]
20210102232902.000000.GD.YAM.mseed_18000,[],[],[],[]
20210102232902.000000.GD.LVY.mseed_33000,[],[],[],[]
20210102232902.000000.GD.HYJ.mseed_15000,[],[],[],[]
20210102232902.000000.GD.DOY.mseed_21000,[1496],[0.976506],[],[]
20210131013626.000000.GD.DOY.mseed_0,[2869],[0.387042],[],[]
20210102232902.000000.GD.BLT.mseed_36000,[],[],[],[]
20210102232902.000000.GD.HYJ.mseed_18000,[],[],[],[]
20210102232902.000000.GD.LVY.mseed_36000,[],[],[],[]
20210102232902.000000.GD.ZHX.mseed_33000,[],[],[],[]
20210102232902.000000.GD.XIG.mseed_21000,[1494],[0.923618],[],[]
20210131013626.000000.GD.DOY.mseed_3000,[],[],[],[]
20210102232902.000000.GD.BLT.mseed_39000,[],[],[],[]
20210102232902.000000.GD.LVY.mseed_39000,[],[],[],[]
20210102232902.000000.GD.XIG.mseed_24000,[1516],[0.960632],[1724],[0.950908]
20210102232902.000000.GD.DOY.mseed_24000,[1396],[0.959651],[1518],[0.979763]
20210102232902.000000.GD.ZHX.mseed_36000,[],[],[],[]
20210102232902.000000.GD.HYJ.mseed_21000,[1496],[0.868435],[],[]
20210131013626.000000.GD.DOY.mseed_6000,[699],[0.960067],[881],[0.975652]
20210102232902.000000.GD.YAM.mseed_21000,[1494],[0.927612],[],[]
20210102232902.000000.GD.DOY.mseed_27000,[2160],[0.979295],[2290],[0.986922]
20210102232902.000000.GD.XIG.mseed_27000,[2159],[0.981802],[2294],[0.976699]
20210102232902.000000.GD.ZHX.mseed_39000,[],[],[],[]
20210102232902.000000.GD.HYJ.mseed_24000,[1537],[0.954794],[1748],[0.96065]
20210131013626.000000.GD.DOX.mseed_0,[2828],[0.465644],[],[]
20210102232902.000000.GD.LTK.mseed_0,[],[],[],[]
20210131013626.000000.GD.DOY.mseed_9000,[2572],[0.797137],[2754],[0.948809]
20210102232902.000000.GD.HYJ.mseed_27000,[2187],[0.980258],[2336],[0.972944]
20210102232902.000000.GD.XIG.mseed_30000,[],[],[],[]
20210102232902.000000.GD.HYJ.mseed_30000,[],[],[],[]
20210102232902.000000.GD.LTK.mseed_3000,[191],[0.430824],[477],[0.89758]
20210131013626.000000.GD.DOY.mseed_12000,[1919],[0.887159],[2107],[0.97502]
20210131013626.000000.GD.DOX.mseed_3000,[],[],[],[]
20210102232902.000000.GD.YAM.mseed_24000,[1543],[0.948209],[1765],[0.959538]
20210102232902.000000.GD.XIG.mseed_33000,[],[],[],[]
20210102232902.000000.GD.DOY.mseed_30000,[],[],[],[]
20210102232902.000000.GD.HYJ.mseed_33000,[],[],[],[]
20210131013626.000000.GD.DOX.mseed_6000,[673],[0.744183],[837],[0.891263]
20210102232902.000000.GD.LTK.mseed_6000,[793],[0.977415],[1011],[0.975934]
20210102232902.000000.GD.XIG.mseed_36000,[],[],[],[]
20210131013626.000000.GD.DOY.mseed_15000,[],[],[],[]
20210102232902.000000.GD.YAM.mseed_27000,[2210],[0.976773],[2378],[0.971814]
20210102232902.000000.GD.HYJ.mseed_36000,[],[],[],[]
20210102232902.000000.GD.DOY.mseed_33000,[],[],[],[]
20210131013626.000000.GD.DOX.mseed_9000,[2545],[0.960568],[2709],[0.975037]
20210131013626.000000.GD.HYJ.mseed_0,[2616],[0.7759],[2748],[0.648254]
20210102232902.000000.GD.LTK.mseed_9000,[],[],[],[]
20210102232902.000000.GD.XIG.mseed_39000,[],[],[],[]
20210131013626.000000.GD.HYJ.mseed_3000,[],[],[],[]
20210102232902.000000.GD.DOY.mseed_36000,[],[],[],[]
20210102232902.000000.GD.HYJ.mseed_39000,[],[],[],[]
20210102232902.000000.GD.LTK.mseed_12000,[],[],[],[]
20210102232902.000000.GD.YAM.mseed_30000,[],[],[],[]
20210131013626.000000.GD.DOY.mseed_18000,[],[],[],[]
20210131013626.000000.GD.DOX.mseed_12000,[1898],[0.915449],[2060],[0.967719]
20210131013626.000000.GD.HYJ.mseed_6000,[628],[0.900111],[766],[0.942256]
20210102232902.000000.GD.DOY.mseed_39000,[],[],[],[]
20210102232902.000000.GD.LTK.mseed_15000,[],[],[],[]
20210131013626.000000.GD.DOY.mseed_21000,[1496],[0.954738],[],[]
20210131013626.000000.GD.DOX.mseed_15000,[],[],[],[]
20210102232902.000000.GD.YAM.mseed_33000,[],[],[],[]
20210131013626.000000.GD.HYJ.mseed_9000,[2501],[0.983054],[2638],[0.978678]
20210102232902.000000.GD.LTK.mseed_18000,[],[],[],[]
20210131013626.000000.GD.BLT.mseed_0,[],[],[],[]
20210131013626.000000.GD.GUL.mseed_0,[],[],[],[]
20210102232902.000000.GD.XFJ.mseed_0,[],[],[],[]
20210131013626.000000.GD.GUL.mseed_3000,[],[],[],[]
20210131013626.000000.GD.DOX.mseed_18000,[],[],[],[]
20210131013626.000000.GD.DOY.mseed_24000,[],[],[],[]
20210102232902.000000.GD.YAM.mseed_36000,[],[],[],[]
20210131013626.000000.GD.DOX.mseed_21000,[1496],[0.970301],[],[]
20210131013626.000000.GD.BLT.mseed_3000,[],[],[],[]
20210131013626.000000.GD.HYJ.mseed_12000,[1852],[0.980346],[1990],[0.982826]
20210131013626.000000.GD.GUL.mseed_6000,[722],[0.969817],[939],[0.89311]
20210102232902.000000.GD.XFJ.mseed_3000,[94],[0.896709],[328],[0.945989]
20210102232902.000000.GD.YAM.mseed_39000,[],[],[],[]
20210102232902.000000.GD.LTK.mseed_21000,[1494],[0.949705],[],[]
20210131013626.000000.GD.DOY.mseed_27000,[2198],[0.974385],[2381],[0.982769]
20210131013626.000000.GD.BLT.mseed_6000,[617],[0.632498],[751],[0.755867]
20210131013626.000000.GD.GUL.mseed_9000,[2597],[0.958197],[],[]
20210131013626.000000.GD.HYJ.mseed_15000,[],[],[],[]
20210102232902.000000.GD.XFJ.mseed_6000,[703],[0.986114],[867],[0.96847]
20210131013626.000000.GD.DOX.mseed_24000,[],[],[],[]
20210102232902.000000.GD.LTK.mseed_24000,[1683],[0.598573],[1975],[0.903314]
20210131013626.000000.GD.DOY.mseed_30000,[],[],[],[]
20210131013626.000000.GD.HEP.mseed_0,[],[],[],[]
20210131013626.000000.GD.DOX.mseed_27000,[2172],[0.967595],[2336],[0.976314]
20210131013626.000000.GD.HYJ.mseed_18000,[],[],[],[]
20210131013626.000000.GD.GUL.mseed_12000,[1946],[0.97537],[2164],[0.934757]
20210131013626.000000.GD.HEP.mseed_3000,[],[],[],[]
20210131013626.000000.GD.DOX.mseed_30000,[],[],[467],[0.312681]
20210131013626.000000.GD.HEP.mseed_6000,[649],[0.843609],[808],[0.915462]
20210131013626.000000.GD.BLT.mseed_9000,[2489],[0.976962],[2624],[0.969234]
20210131013626.000000.GD.DOY.mseed_33000,[1073],[0.644362],[1254],[0.956696]
20210131013626.000000.GD.DOX.mseed_33000,[1046],[0.964645],[1209],[0.97903]
20210102232902.000000.GD.XFJ.mseed_9000,[],[],[],[]
20210131013626.000000.GD.HYJ.mseed_21000,[1492],[0.630455],[],[]
20210131013626.000000.GD.GUL.mseed_15000,[],[],[],[]
20210102232902.000000.GD.LTK.mseed_27000,[2293],[0.975236],[2511],[0.977526]
20210131013626.000000.GD.HEP.mseed_9000,[2523],[0.95958],[2682],[0.924866]
20210131013626.000000.GD.DOX.mseed_36000,[397],[0.911382],[560],[0.96148]
20210131013626.000000.GD.BLT.mseed_12000,[1839],[0.977529],[1976],[0.976951]
20210131013626.000000.GD.DOY.mseed_36000,[419],[0.948379],[607],[0.979304]
20210131013626.000000.GD.HYJ.mseed_24000,[],[],[],[]
20210102232902.000000.GD.XFJ.mseed_12000,[],[],[],[]
20210131013626.000000.GD.GUL.mseed_18000,[],[],[],[]
20210102232902.000000.GD.LTK.mseed_30000,[],[],[],[]
20210131013626.000000.GD.HEP.mseed_12000,[1872],[0.964552],[2032],[0.962932]
20210131013626.000000.GD.DOX.mseed_39000,[],[],[],[]
20210131013626.000000.GD.HYJ.mseed_27000,[2128],[0.983111],[2266],[0.986789]
20210131013626.000000.GD.DOY.mseed_39000,[],[],[],[]
20210131013626.000000.GD.BLT.mseed_15000,[],[],[],[]
20210102232902.000000.GD.LTK.mseed_33000,[],[],[],[]
20210131013626.000000.GD.GUL.mseed_21000,[1495],[0.967512],[],[]
20210131013626.000000.GD.HEP.mseed_15000,[],[],[],[]
20210131013626.000000.GD.HYJ.mseed_30000,[],[],[277],[0.307288]
20210131013626.000000.GD.BLT.mseed_18000,[],[],[],[]
20210102232902.000000.GD.LTK.mseed_36000,[],[],[],[]
20210102232902.000000.GD.XFJ.mseed_15000,[],[],[],[]
20210131013626.000000.GD.GUL.mseed_24000,[],[],[],[]
20210131013626.000000.GD.HEP.mseed_18000,[],[],[],[]
20210131013626.000000.GD.HYJ.mseed_33000,[1001],[0.968082],[1139],[0.97208]
20210131013626.000000.GD.BLT.mseed_21000,[1494],[0.95353],[],[]
20210102232902.000000.GD.LTK.mseed_39000,[],[],[],[]
20210131013626.000000.GD.QZI.mseed_0,[2856],[0.760814],[],[]
20210131013626.000000.GD.XFJ.mseed_0,[],[],[2699],[0.399077]
20210131013626.000000.GD.HYJ.mseed_36000,[352],[0.979397],[490],[0.975836]
20210131013626.000000.GD.HEP.mseed_21000,[1494],[0.931397],[],[]
20210131013626.000000.GD.QZI.mseed_3000,[],[],[],[]
20210131013626.000000.GD.XFJ.mseed_3000,[],[],[],[]
20210131013626.000000.GD.HYJ.mseed_39000,[],[],[],[]
20210131013626.000000.GD.DFH.mseed_0,[],[],[],[]
20210131013626.000000.GD.GUL.mseed_27000,[2222],[0.971242],[2437],[0.884024]
20210131013626.000000.GD.BLT.mseed_24000,[],[],[],[]
20210131013626.000000.GD.HEP.mseed_24000,[],[],[],[]
20210102232902.000000.GD.XFJ.mseed_18000,[],[],[],[]
20210131013626.000000.GD.XFJ.mseed_6000,[598],[0.548711],[717],[0.563363]
20210131013626.000000.GD.QZI.mseed_6000,[],[],[],[]
20210131013626.000000.GD.DFH.mseed_3000,[],[],[],[]
20210131013626.000000.GD.XFJ.mseed_9000,[2472],[0.981073],[2590],[0.981825]
20210131013626.000000.GD.BLT.mseed_27000,[2115],[0.983075],[2250],[0.979474]
20210102232902.000000.GD.XFJ.mseed_21000,[1496],[0.970461],[],[]
20210131013626.000000.GD.HEP.mseed_27000,[2148],[0.952445],[2308],[0.975294]
20210131013626.000000.GD.GUL.mseed_30000,[],[],[],[]
20210131013626.000000.GD.QZI.mseed_9000,[],[],[1356],[0.616922]
20210116094420.000000.GD.BLT.mseed_0,[],[],[],[]
20210131013626.000000.GD.XFJ.mseed_12000,[1823],[0.983629],[1938],[0.980112]
20210131013626.000000.GD.BLT.mseed_30000,[127 243],[0.309404 0.460919],[383],[0.56026]
20210131013626.000000.GD.DFH.mseed_6000,[684],[0.881464],[871],[0.853428]
20210131013626.000000.GD.HEP.mseed_30000,[],[],[],[]
20210131013626.000000.GD.QZI.mseed_12000,[1912],[0.966026],[2089],[0.967018]
20210131013626.000000.GD.BLT.mseed_33000,[989],[0.974049],[1124],[0.960648]
20210131013626.000000.GD.GUL.mseed_33000,[1098],[0.958004],[1315],[0.871433]
20210131013626.000000.GD.DFH.mseed_9000,[2557],[0.960146],[2744],[0.929183]
20210116094420.000000.GD.BLT.mseed_3000,[],[],[],[]
